employee_id,age,gender,marital_status,education,education_field,department,job_role,job_level,business_travel,distance_from_home_km,num_companies_worked,years_at_company,years_in_current_role,years_since_last_promotion,years_with_current_manager,monthly_income_usd,stock_option_level,num_projects_last_year,training_times_last_year,environment_satisfaction,job_satisfaction,work_life_balance,job_involvement,relationship_satisfaction,performance_rating,overtime,attrition,join_date
10157,33,Female,Divorced,3,Technical Degree,Marketing,Marketing Manager,2,Non-Travel,3,0,0,0,1,0,4740,0,7,2,1,3,2,3,1,3,No,No,2021-05-10
10158,27,Male,Single,3,Medical,Research & Development,Research Scientist,2,Non-Travel,8,0,7,0,2,0,4898,0,6,2,3,3,3,1,2,4,No,No,2016-10-27
10159,22,Male,Married,4,Other,Finance,Finance Analyst,2,Non-Travel,12,1,3,2,0,0,17820,2,5,3,2,1,3,3,3,4,No,No,2019-10-18
10160,43,Female,Single,3,Life Sciences,Human Resources,HR,3,Travel_Rarely,8,0,9,1,0,4,5784,2,4,3,4,4,3,3,4,4,No,No,2015-05-23
10161,33,Female,Divorced,2,Medical,Sales,Manager,2,Travel_Rarely,3,7,0,0,2,0,11325,0,5,4,1,2,3,4,3,4,No,No,2018-01-09
10162,47,Female,Single,4,Medical,Sales,Sales Executive,1,Travel_Frequently,4,1,4,0,0,5,20000,1,4,4,2,2,3,4,2,4,Yes,No,2017-07-08
10163,58,Female,Married,3,Marketing,Human Resources,HR,2,Travel_Rarely,7,4,1,0,0,3,12142,1,7,5,4,3,3,4,1,4,No,No,2019-04-15
10164,39,Female,Married,2,Technical Degree,Sales,Sales Executive,3,Travel_Rarely,1,1,6,0,1,0,17708,2,4,1,3,2,2,2,2,3,No,No,2018-07-05
10165,27,Male,Married,5,Marketing,Research & Development,Laboratory Technician,2,Non-Travel,4,4,4,2,1,0,11352,2,4,3,2,3,2,3,2,4,No,Yes,2017-09-16
10166,31,Male,Single,4,Life Sciences,Research & Development,Healthcare Representative,2,Travel_Frequently,13,0,0,0,0,3,17038,2,7,6,4,1,3,4,3,4,No,No,2017-04-27
10167,34,Male,Married,4,Life Sciences,Operations,Director,4,Travel_Rarely,1,0,10,1,0,2,20000,2,7,3,3,3,2,3,3,3,Yes,Yes,2017-04-15
10168,37,Female,Single,3,Human Resources,Sales,Manager,3,Travel_Frequently,1,1,6,1,3,1,20000,1,5,4,3,4,3,3,4,4,No,No,2020-06-21
10169,28,Female,Single,5,Technical Degree,Marketing,Marketing Manager,2,Travel_Rarely,3,0,0,0,1,0,7044,2,6,2,4,2,1,1,3,4,No,Yes,2019-08-29
10170,35,Female,Married,4,Marketing,Research & Development,Laboratory Technician,2,Travel_Frequently,5,6,3,1,4,0,16735,0,4,1,3,4,3,3,4,3,Yes,No,2015-08-25
10171,53,Male,Single,3,Marketing,Research & Development,Healthcare Representative,1,Travel_Rarely,10,8,2,2,0,1,8737,1,6,1,4,1,4,4,1,4,Yes,No,2015-07-23
10172,34,Female,Divorced,3,Other,Sales,Manager,1,Travel_Rarely,2,3,0,0,0,1,7042,1,2,5,2,3,2,3,2,4,No,No,2021-10-11
10173,30,Male,Divorced,2,Technical Degree,Operations,Director,1,Travel_Frequently,1,4,3,3,0,0,8864,1,4,2,3,2,3,3,3,4,No,Yes,2021-08-24
10174,56,Female,Married,2,Medical,Research & Development,Laboratory Technician,2,Travel_Rarely,2,3,7,0,3,1,12463,1,3,2,3,3,1,3,1,4,Yes,Yes,2019-04-02
10175,37,Female,Single,4,Medical,Finance,Accountant,2,Travel_Rarely,1,1,0,0,0,3,8586,3,4,5,4,4,2,1,2,4,No,No,2020-11-01
10176,46,Male,Married,3,Marketing,Sales,Sales Executive,3,Travel_Rarely,23,0,12,2,1,0,20000,1,3,3,3,3,1,2,3,4,No,Yes,2017-01-19
10177,28,Male,Married,3,Marketing,Marketing,Marketing Representative,2,Travel_Frequently,1,1,0,0,2,3,20000,1,3,2,3,3,3,1,3,3,No,No,2020-02-26
10178,31,Male,Single,3,Medical,Human Resources,Human Resources,2,Travel_Rarely,9,4,1,0,3,2,7941,1,7,2,4,4,3,3,3,4,No,No,2016-03-22
10179,43,Male,Single,4,Medical,Human Resources,HR,1,Travel_Rarely,5,6,4,0,7,1,15670,1,4,3,4,3,3,1,3,4,No,Yes,2018-12-15
10180,20,Female,Divorced,4,Technical Degree,Finance,Finance Analyst,2,Travel_Rarely,8,2,0,0,2,1,2862,2,5,3,3,3,2,4,2,4,No,No,2017-04-18
10181,28,Female,Married,2,Life Sciences,Marketing,Marketing Representative,1,Travel_Rarely,10,2,1,1,0,0,10277,0,6,3,2,3,2,1,3,4,Yes,No,2018-01-10
10182,42,Female,Married,2,Technical Degree,Sales,Sales Executive,1,Travel_Rarely,21,0,1,1,2,1,9871,0,3,3,4,1,3,2,3,4,No,No,2021-09-10
10183,35,Female,Single,2,Life Sciences,Research & Development,Manufacturing Director,1,Travel_Frequently,1,7,1,0,0,0,19718,2,3,2,1,3,4,2,4,4,No,Yes,2021-05-28
10184,25,Male,Married,3,Medical,Sales,Sales Executive,2,Travel_Rarely,13,9,1,1,3,0,7026,1,7,6,2,1,3,4,3,4,No,No,2020-02-16
10185,36,Female,Single,2,Medical,Sales,Sales Executive,1,Travel_Frequently,21,1,1,0,0,2,9597,0,3,5,2,2,2,4,3,4,No,No,2020-04-08
10186,37,Female,Married,4,Medical,Operations,Manager,2,Travel_Rarely,1,1,3,0,0,0,9341,0,5,3,4,2,1,3,4,4,Yes,Yes,2021-05-22
10187,45,Female,Divorced,2,Other,Research & Development,Manufacturing Director,2,Travel_Rarely,2,0,2,2,4,0,12151,1,6,0,4,3,3,3,3,3,No,No,2015-11-24
10188,46,Male,Married,3,Other,Operations,Director,1,Travel_Rarely,5,0,1,1,4,2,2331,1,5,4,3,3,3,2,4,4,No,No,2020-09-28
10189,44,Male,Married,5,Technical Degree,Finance,Auditor,2,Travel_Rarely,13,0,0,0,1,1,20000,0,4,1,4,2,4,3,3,4,No,No,2016-12-04
10190,41,Female,Divorced,3,Life Sciences,Sales,Manager,1,Travel_Rarely,1,2,0,0,1,0,9705,2,6,2,1,2,2,4,3,4,Yes,Yes,2018-09-19
10191,23,Female,Single,3,Medical,Sales,Sales Executive,1,Travel_Rarely,29,2,2,1,0,1,16889,0,3,3,1,4,2,3,1,3,Yes,No,2015-01-31
10192,43,Male,Single,3,Medical,Research & Development,Healthcare Representative,2,Travel_Frequently,8,3,5,1,3,0,10838,0,3,3,4,4,3,4,3,3,No,No,2015-03-10
10193,46,Female,Single,2,Human Resources,Finance,Accountant,1,Travel_Frequently,9,3,1,1,3,0,13366,2,4,2,4,1,1,2,4,3,No,Yes,2019-04-14
10194,18,Male,Single,3,Life Sciences,Sales,Sales Executive,1,Non-Travel,3,1,2,0,3,1,8036,1,3,3,4,3,3,3,4,4,No,No,2017-10-14
10195,41,Male,Single,3,Medical,Sales,Manager,1,Travel_Rarely,1,1,2,2,3,2,9667,0,6,5,3,2,3,1,3,4,No,Yes,2019-09-23
10196,36,Female,Married,2,Medical,Research & Development,Healthcare Representative,2,Travel_Rarely,12,3,3,3,0,1,16091,0,5,2,3,1,2,1,4,4,No,Yes,2019-03-08
10197,31,Female,Single,3,Marketing,Finance,Auditor,2,Travel_Rarely,11,2,3,3,5,0,13060,1,6,4,4,2,3,2,3,4,No,Yes,2021-03-23
10198,47,Male,Divorced,5,Technical Degree,Sales,Sales Executive,2,Travel_Rarely,2,0,3,2,0,4,6116,0,3,5,4,1,4,4,2,3,No,No,2021-05-16
10199,21,Male,Divorced,1,Marketing,Marketing,Marketing Manager,2,Travel_Rarely,1,4,7,4,0,7,5863,0,4,1,3,3,1,4,2,4,No,No,2017-05-21
10200,30,Male,Divorced,2,Human Resources,Marketing,Marketing Manager,2,Travel_Rarely,8,0,6,4,1,1,7226,2,5,1,3,2,3,3,1,4,Yes,No,2020-05-13
10201,56,Male,Married,5,Technical Degree,Operations,Director,2,Travel_Rarely,3,1,5,3,1,0,19429,1,6,2,3,4,3,4,3,3,Yes,Yes,2018-07-25
10202,27,Male,Single,5,Medical,Research & Development,Manufacturing Director,1,Travel_Rarely,7,0,4,0,1,1,12698,1,4,5,2,3,4,3,3,4,No,No,2016-09-21
10203,30,Male,Divorced,5,Medical,Research & Development,Laboratory Technician,2,Non-Travel,13,5,1,1,0,0,13204,3,4,4,3,1,3,3,4,4,No,No,2021-09-28
10204,37,Male,Married,3,Life Sciences,Research & Development,Manufacturing Director,2,Travel_Rarely,8,4,0,0,0,1,20000,1,5,4,2,4,4,2,1,4,Yes,No,2018-11-06
10205,40,Female,Single,4,Medical,Research & Development,Healthcare Representative,3,Travel_Rarely,3,3,10,2,0,0,16357,1,6,1,4,3,3,1,3,4,Yes,No,2018-09-03
10206,42,Male,Married,1,Life Sciences,Research & Development,Research Scientist,2,Travel_Rarely,8,5,6,0,0,17,4603,0,4,4,3,1,3,3,3,4,No,Yes,2019-07-25
10207,45,Male,Divorced,2,Medical,Finance,Finance Analyst,4,Non-Travel,8,0,14,0,2,3,6370,1,4,6,3,4,3,2,4,4,No,No,2019-11-08
10208,27,Male,Single,4,Other,Research & Development,Research Scientist,3,Travel_Frequently,14,0,11,2,3,4,3939,0,5,5,2,4,2,2,3,3,No,No,2020-08-25
10209,46,Male,Single,3,Medical,Operations,Manager,2,Travel_Rarely,12,3,4,1,2,0,8138,0,6,6,2,2,4,4,3,3,No,Yes,2017-03-31
10210,26,Male,Married,3,Medical,Human Resources,Human Resources,2,Travel_Frequently,6,2,2,1,0,6,11502,0,5,2,3,2,3,3,3,4,Yes,Yes,2016-01-12
10211,33,Female,Single,1,Life Sciences,Research & Development,Manufacturing Director,1,Travel_Rarely,3,4,2,0,1,6,20000,0,6,2,2,4,3,3,3,4,Yes,No,2020-09-29
10212,60,Male,Single,4,Life Sciences,Research & Development,Laboratory Technician,3,Travel_Rarely,4,6,8,3,1,0,6004,0,5,2,1,2,3,3,4,4,No,Yes,2017-12-16
10213,18,Male,Married,4,Technical Degree,Sales,Sales Representative,2,Travel_Rarely,14,1,2,0,0,1,4753,1,4,5,2,2,2,2,3,4,No,No,2017-08-04
10214,42,Male,Married,3,Life Sciences,Research & Development,Research Scientist,1,Travel_Rarely,4,2,0,0,0,0,3069,2,6,2,3,2,2,3,3,4,Yes,Yes,2017-05-23
10215,27,Female,Divorced,2,Life Sciences,Research & Development,Manufacturing Director,2,Non-Travel,25,0,3,1,0,2,15642,2,2,5,1,4,3,3,1,4,No,No,2016-08-19
10216,22,Female,Single,3,Marketing,Finance,Auditor,1,Travel_Rarely,7,0,4,0,7,1,7020,1,5,2,2,4,2,2,4,4,No,No,2016-03-01
10217,35,Female,Married,2,Life Sciences,Research & Development,Laboratory Technician,1,Travel_Rarely,2,1,3,2,0,2,7741,1,4,1,2,3,3,4,4,4,Yes,No,2019-06-05
10218,25,Female,Single,3,Other,Research & Development,Research Scientist,1,Travel_Rarely,10,3,0,0,0,0,11360,0,4,5,4,3,2,2,4,4,Yes,No,2015-10-26
10219,45,Male,Married,5,Other,Operations,Manager,2,Travel_Rarely,2,5,3,1,0,2,16054,0,7,1,3,3,3,1,2,4,No,No,2019-09-26
10220,51,Female,Divorced,3,Marketing,Operations,Specialist,2,Non-Travel,6,0,2,1,0,0,7559,2,5,4,3,2,2,4,2,4,Yes,Yes,2018-12-08
10221,43,Female,Married,1,Medical,Finance,Auditor,2,Travel_Rarely,1,0,2,2,1,6,15111,2,4,3,4,3,3,4,2,4,No,No,2020-11-05
10222,19,Female,Divorced,3,Technical Degree,Research & Development,Laboratory Technician,2,Travel_Rarely,5,0,7,4,2,1,19261,2,2,1,4,3,1,3,4,3,Yes,Yes,2019-03-31
10223,33,Female,Married,4,Life Sciences,Research & Development,Manufacturing Director,2,Travel_Rarely,11,1,5,0,2,1,17693,0,4,1,1,3,3,4,2,4,No,No,2018-02-28
10224,27,Male,Single,3,Human Resources,Operations,Director,2,Travel_Rarely,2,1,6,3,0,0,3275,1,6,0,1,2,4,4,2,4,No,No,2018-04-29
10225,31,Male,Married,4,Technical Degree,Finance,Auditor,5,Travel_Rarely,1,6,20,1,1,1,11389,0,7,3,1,4,2,3,3,4,No,Yes,2015-05-27
10226,35,Female,Married,3,Technical Degree,Research & Development,Laboratory Technician,2,Travel_Rarely,8,0,4,1,0,1,17292,3,3,2,4,3,3,4,2,4,No,No,2016-12-19
10227,23,Female,Single,3,Life Sciences,Research & Development,Manufacturing Director,2,Travel_Rarely,9,2,0,0,0,1,16625,1,5,5,4,3,1,3,2,4,Yes,Yes,2019-11-10
10228,46,Male,Married,3,Marketing,Finance,Auditor,2,Travel_Rarely,29,1,2,1,4,0,10485,2,6,1,1,3,2,4,4,4,Yes,No,2016-05-24
10229,26,Male,Married,3,Technical Degree,Human Resources,Human Resources,2,Travel_Frequently,2,1,1,1,3,1,14765,0,4,3,4,3,3,3,3,4,No,No,2016-05-06
10230,49,Male,Married,5,Medical,Research & Development,Healthcare Representative,3,Travel_Rarely,11,3,7,1,1,0,8200,1,5,4,3,2,2,2,4,3,Yes,Yes,2017-01-12
10231,26,Male,Married,2,Technical Degree,Sales,Sales Executive,1,Travel_Rarely,13,8,4,1,1,0,10332,0,4,4,1,1,3,4,3,4,Yes,No,2019-10-01
10232,38,Male,Single,2,Life Sciences,Finance,Finance Analyst,3,Travel_Frequently,1,0,9,2,2,0,8827,0,4,6,2,3,4,4,3,4,No,No,2020-10-08
10233,31,Male,Married,4,Technical Degree,Operations,Manager,1,Non-Travel,20,8,0,0,2,2,10388,1,5,1,4,4,4,4,3,4,No,Yes,2016-03-09
10234,27,Female,Married,3,Human Resources,Research & Development,Healthcare Representative,1,Travel_Rarely,2,7,2,2,0,0,8467,0,6,3,2,1,4,1,3,4,No,Yes,2016-10-08
10235,43,Male,Married,4,Life Sciences,Sales,Sales Executive,2,Travel_Rarely,1,2,2,0,0,10,10254,0,5,1,3,2,2,3,3,4,No,Yes,2018-04-04
10236,46,Male,Single,4,Human Resources,Marketing,Marketing Manager,2,Travel_Rarely,1,1,0,0,0,3,20000,0,3,6,2,2,3,2,3,4,No,Yes,2019-12-09
10237,40,Male,Married,3,Life Sciences,Research & Development,Research Scientist,2,Travel_Rarely,10,1,3,0,2,0,20000,0,4,2,3,3,3,2,4,4,No,Yes,2021-05-27
10238,31,Male,Divorced,5,Other,Research & Development,Manufacturing Director,1,Travel_Rarely,10,3,1,0,4,1,6760,3,5,2,4,3,3,4,4,4,No,No,2020-09-22
10239,40,Male,Married,3,Technical Degree,Research & Development,Research Scientist,2,Non-Travel,4,0,5,0,1,1,12255,2,5,3,1,4,3,3,3,4,No,No,2019-06-20
10240,38,Male,Married,2,Medical,Sales,Sales Executive,4,Travel_Frequently,15,4,17,2,0,2,3693,0,4,1,3,4,3,3,3,4,No,Yes,2016-01-22
10241,25,Male,Married,4,Marketing,Research & Development,Research Scientist,1,Travel_Rarely,8,4,0,0,0,7,15077,2,3,6,1,3,3,1,2,4,No,Yes,2019-07-22
10242,23,Male,Married,3,Life Sciences,Finance,Auditor,1,Travel_Rarely,11,0,1,1,0,2,19811,2,7,1,4,1,4,1,2,4,No,No,2020-04-21
10243,40,Male,Married,5,Other,Human Resources,Human Resources,3,Travel_Rarely,5,0,6,1,4,4,8368,3,2,6,4,4,3,2,3,4,No,No,2020-09-11
10244,34,Male,Married,3,Life Sciences,Human Resources,Human Resources,1,Travel_Rarely,5,2,0,0,1,1,5406,1,4,1,3,2,4,3,1,4,No,Yes,2021-07-17
10245,44,Female,Single,3,Medical,Marketing,Marketing Manager,2,Travel_Rarely,29,0,5,0,0,9,17178,0,5,4,4,3,4,2,2,4,Yes,No,2021-02-20
10246,40,Male,Single,4,Life Sciences,Finance,Auditor,2,Travel_Rarely,1,2,6,0,0,0,5766,0,5,4,4,2,3,4,3,4,Yes,Yes,2021-01-21
10247,39,Female,Divorced,4,Life Sciences,Finance,Accountant,1,Travel_Rarely,6,1,4,2,4,2,9921,0,6,4,1,3,4,1,3,4,No,No,2017-06-02
10248,35,Female,Single,4,Marketing,Research & Development,Research Scientist,2,Travel_Rarely,8,2,8,3,2,2,6095,1,4,1,2,3,2,4,4,4,No,Yes,2018-01-29
10249,38,Male,Single,2,Other,Marketing,Marketing Manager,2,Travel_Rarely,1,1,1,1,0,6,13804,0,4,3,4,3,2,4,1,4,No,No,2017-03-08
10250,35,Female,Divorced,4,Life Sciences,Marketing,Marketing Representative,1,Travel_Rarely,1,3,1,1,0,1,5983,1,6,4,3,3,1,3,4,4,No,No,2020-01-01
10251,45,Male,Married,3,Other,Sales,Sales Representative,2,Travel_Rarely,1,1,1,1,0,0,12817,1,3,2,1,1,2,3,4,4,No,Yes,2018-07-11
10252,45,Male,Single,4,Technical Degree,Finance,Auditor,2,Travel_Rarely,6,0,0,0,1,0,11511,1,6,3,3,1,1,3,3,4,No,No,2015-11-03
10253,39,Male,Single,2,Marketing,Finance,Auditor,1,Travel_Rarely,1,1,2,0,1,8,8185,2,4,2,3,3,3,3,3,4,No,Yes,2017-10-16
10254,34,Female,Single,2,Life Sciences,Research & Development,Manufacturing Director,5,Travel_Frequently,20,2,31,0,1,0,8755,1,5,4,2,3,4,2,3,3,No,No,2019-06-17
10255,36,Female,Married,2,Technical Degree,Sales,Sales Representative,3,Travel_Rarely,3,0,11,1,0,1,8509,0,6,4,2,1,1,4,2,4,No,No,2018-12-29
10256,45,Female,Single,3,Marketing,Operations,Manager,2,Travel_Rarely,11,2,0,0,3,0,18312,0,4,4,3,1,4,2,3,3,No,No,2020-04-14
10257,40,Female,Married,5,Technical Degree,Human Resources,Human Resources,2,Travel_Rarely,18,3,9,1,2,0,12146,0,3,1,4,2,4,4,2,3,No,Yes,2015-03-27
10258,19,Female,Single,4,Other,Human Resources,Human Resources,4,Travel_Rarely,1,3,13,0,1,0,5888,0,4,5,3,2,3,3,3,4,No,No,2015-07-27
10259,45,Female,Married,3,Human Resources,Research & Development,Laboratory Technician,1,Travel_Rarely,1,6,0,0,0,3,10208,2,5,4,1,2,4,4,3,4,No,No,2017-11-28
10260,34,Male,Married,5,Medical,Research & Development,Healthcare Representative,3,Travel_Rarely,4,1,9,2,2,2,8156,0,7,3,4,3,4,3,3,3,No,Yes,2018-10-31
10261,24,Male,Single,4,Medical,Research & Development,Laboratory Technician,2,Travel_Rarely,29,0,7,0,2,6,4465,1,3,4,3,3,4,2,1,4,No,No,2016-09-23
10262,40,Male,Married,3,Medical,Operations,Director,2,Travel_Rarely,1,1,0,0,0,0,6409,1,3,4,2,3,2,3,1,4,Yes,Yes,2021-06-03
10263,43,Female,Single,4,Medical,Marketing,Marketing Representative,1,Travel_Rarely,3,1,2,0,0,0,3318,2,5,2,3,1,2,3,2,3,Yes,No,2019-10-24
10264,34,Male,Divorced,3,Life Sciences,Human Resources,HR,1,Travel_Rarely,6,1,1,1,0,2,8891,0,6,3,2,3,1,4,1,4,No,Yes,2016-09-17
10265,41,Female,Divorced,5,Technical Degree,Sales,Sales Executive,3,Travel_Rarely,29,0,5,2,1,3,10275,0,6,3,3,4,4,4,3,4,Yes,Yes,2016-08-23
10266,42,Male,Married,4,Human Resources,Marketing,Marketing Manager,2,Non-Travel,7,4,6,3,3,4,3632,2,3,5,1,4,4,3,3,4,No,No,2016-11-13
10267,31,Male,Married,3,Marketing,Research & Development,Research Scientist,1,Travel_Rarely,8,3,1,1,1,2,5703,1,5,4,3,4,4,3,1,4,No,No,2020-02-22
10268,47,Male,Single,5,Medical,Research & Development,Healthcare Representative,2,Travel_Rarely,2,2,1,1,0,0,17374,0,5,6,3,1,4,3,4,4,No,No,2017-05-24
10269,57,Male,Married,4,Medical,Sales,Sales Executive,4,Travel_Rarely,9,2,11,0,1,0,8435,0,4,3,2,1,4,3,2,4,No,No,2019-08-05
10270,40,Female,Married,2,Human Resources,Research & Development,Manufacturing Director,1,Travel_Rarely,29,3,2,0,0,2,6869,3,3,3,3,2,4,2,3,4,No,No,2021-06-08
10271,45,Male,Married,4,Technical Degree,Research & Development,Healthcare Representative,1,Travel_Rarely,7,0,0,0,0,5,15083,0,5,2,4,1,3,4,4,4,Yes,No,2016-07-16
10272,32,Female,Married,3,Human Resources,Finance,Accountant,1,Travel_Frequently,7,1,1,1,1,3,2395,2,4,4,3,3,2,3,3,3,No,No,2017-09-02
10273,35,Male,Single,4,Life Sciences,Research & Development,Healthcare Representative,1,Travel_Rarely,3,5,0,0,0,1,12086,1,4,6,3,1,3,4,4,4,Yes,No,2015-09-13
10274,40,Male,Married,2,Marketing,Marketing,Marketing Manager,1,Travel_Rarely,15,0,3,0,1,3,13132,0,6,2,1,3,3,3,1,4,No,No,2019-11-29
10275,47,Female,Married,3,Medical,Sales,Sales Representative,2,Non-Travel,7,1,0,0,1,1,9851,2,5,6,2,2,3,3,2,4,No,No,2021-01-18
10276,32,Male,Married,3,Marketing,Research & Development,Healthcare Representative,3,Travel_Rarely,6,2,10,0,0,0,8661,3,5,0,1,4,4,4,1,4,No,No,2019-04-28
10277,30,Male,Married,4,Technical Degree,Human Resources,Human Resources,2,Travel_Rarely,6,2,5,0,0,0,20000,0,6,6,2,3,3,2,1,4,No,No,2017-08-25
10278,47,Male,Married,3,Medical,Sales,Sales Executive,3,Travel_Rarely,1,3,6,1,8,1,18038,2,3,2,3,3,2,3,2,4,No,Yes,2020-06-09
10279,25,Female,Married,3,Life Sciences,Operations,Specialist,2,Travel_Frequently,2,0,1,1,0,0,12705,2,5,3,2,2,3,3,3,4,Yes,Yes,2015-08-20
10280,33,Female,Single,2,Marketing,Research & Development,Laboratory Technician,2,Travel_Rarely,1,1,5,0,1,1,15755,1,6,3,1,1,2,2,2,4,No,Yes,2017-11-23
10281,33,Female,Single,1,Technical Degree,Sales,Manager,3,Travel_Rarely,16,8,5,0,0,1,17159,0,5,2,4,2,3,2,3,4,No,No,2015-09-02
10282,35,Male,Married,4,Marketing,Research & Development,Laboratory Technician,2,Travel_Frequently,7,0,0,0,0,0,9956,2,5,2,4,3,3,1,4,4,No,No,2018-11-05
10283,40,Female,Married,4,Medical,Human Resources,HR,1,Travel_Rarely,4,6,0,0,0,1,6172,1,3,3,2,4,4,2,4,4,No,No,2020-08-30
10284,41,Female,Married,2,Life Sciences,Research & Development,Research Scientist,3,Travel_Rarely,15,0,10,0,0,2,3671,1,3,5,3,4,3,4,4,4,No,Yes,2016-07-28
10285,27,Male,Married,4,Medical,Sales,Sales Executive,3,Travel_Rarely,3,0,7,3,1,1,20000,1,5,3,4,4,2,4,4,4,Yes,No,2020-12-12
10286,30,Female,Married,3,Technical Degree,Research & Development,Healthcare Representative,1,Travel_Rarely,16,1,0,0,0,3,10495,1,5,4,2,2,2,3,3,4,No,No,2017-02-23
10287,37,Male,Divorced,2,Marketing,Research & Development,Healthcare Representative,2,Travel_Frequently,8,6,6,0,2,2,16335,2,4,3,3,3,3,2,1,4,No,No,2018-07-10
10288,40,Female,Divorced,1,Medical,Sales,Sales Representative,2,Travel_Rarely,27,9,0,0,1,2,4113,2,5,2,1,4,3,2,2,4,Yes,Yes,2017-12-05
10289,42,Male,Married,3,Other,Operations,Manager,3,Travel_Rarely,3,1,6,1,0,1,15503,1,6,6,2,3,1,2,4,4,No,Yes,2021-08-04
10290,50,Female,Married,3,Technical Degree,Marketing,Marketing Representative,1,Travel_Frequently,29,3,3,2,1,2,10669,0,7,4,3,2,2,2,4,4,Yes,Yes,2017-05-07
10291,54,Female,Married,2,Life Sciences,Operations,Manager,3,Travel_Rarely,7,0,5,0,1,1,12326,2,5,5,3,3,2,3,3,4,No,No,2021-02-26
10292,40,Male,Divorced,5,Life Sciences,Operations,Director,2,Travel_Rarely,1,2,8,3,0,0,9848,1,3,4,2,2,2,3,1,4,No,Yes,2016-06-05
10293,38,Female,Married,2,Life Sciences,Marketing,Marketing Manager,2,Travel_Frequently,3,1,0,0,1,0,19911,1,5,5,4,3,3,3,4,3,Yes,No,2016-10-20
10294,49,Female,Married,3,Marketing,Research & Development,Healthcare Representative,1,Travel_Rarely,1,0,3,3,3,1,6862,2,4,1,2,1,3,2,3,4,No,No,2021-10-14
10295,41,Female,Married,3,Other,Finance,Accountant,1,Travel_Rarely,1,7,0,0,2,0,7046,2,6,2,3,2,2,4,4,4,Yes,No,2021-03-30
10296,57,Male,Single,4,Life Sciences,Human Resources,Human Resources,2,Travel_Rarely,6,7,7,1,1,4,7643,1,6,1,3,3,4,4,4,4,No,No,2017-03-20
10297,50,Male,Married,4,Human Resources,Sales,Manager,3,Travel_Rarely,1,0,6,0,0,3,5301,1,5,5,3,4,3,1,4,4,No,No,2018-02-26
10298,34,Male,Married,3,Human Resources,Research & Development,Manufacturing Director,3,Travel_Rarely,14,0,10,5,0,4,7120,0,4,2,3,3,3,2,3,4,No,No,2018-02-07
10299,20,Male,Single,1,Life Sciences,Sales,Manager,2,Travel_Rarely,1,0,3,2,1,1,19139,2,6,4,4,3,2,1,3,4,No,Yes,2015-11-06
10300,42,Male,Single,1,Technical Degree,Finance,Accountant,3,Travel_Rarely,3,7,5,0,2,0,8661,0,4,6,3,3,4,3,3,4,Yes,No,2020-08-22
10301,39,Male,Married,3,Medical,Operations,Director,2,Non-Travel,15,2,1,1,2,1,11084,0,7,0,4,2,3,4,3,4,Yes,Yes,2018-06-07
10302,33,Female,Divorced,3,Life Sciences,Human Resources,HR,1,Travel_Rarely,7,1,0,0,3,2,13872,1,4,4,2,1,3,2,1,3,No,No,2019-03-23
10303,38,Male,Single,2,Life Sciences,Sales,Manager,1,Non-Travel,1,0,3,0,1,9,5225,0,4,4,4,2,2,3,2,4,Yes,No,2017-02-15
10304,30,Male,Married,3,Medical,Research & Development,Manufacturing Director,3,Travel_Rarely,7,7,7,4,1,2,6408,0,6,4,1,2,1,3,4,3,No,Yes,2020-12-01
10305,35,Male,Divorced,4,Technical Degree,Sales,Sales Executive,2,Travel_Rarely,13,0,2,1,1,1,7504,0,5,1,2,2,4,3,2,3,No,Yes,2016-09-10
10306,31,Female,Single,3,Marketing,Sales,Manager,1,Travel_Rarely,1,5,3,0,0,1,14731,2,4,5,4,3,2,3,3,4,Yes,Yes,2018-09-07
10307,44,Female,Divorced,5,Life Sciences,Human Resources,HR,4,Travel_Rarely,2,2,12,0,0,0,7830,1,4,3,1,3,3,3,2,4,No,Yes,2020-04-06
10308,35,Male,Married,3,Medical,Research & Development,Laboratory Technician,2,Travel_Rarely,1,7,4,2,0,1,7284,2,4,1,3,3,3,2,3,4,Yes,No,2020-08-23
10309,50,Female,Single,2,Marketing,Research & Development,Laboratory Technician,2,Travel_Rarely,1,1,1,0,2,1,3037,0,5,5,3,2,2,3,3,4,No,No,2019-07-04
10310,31,Male,Married,4,Technical Degree,Research & Development,Healthcare Representative,2,Non-Travel,3,2,0,0,3,2,7340,0,5,4,4,2,4,3,3,4,No,No,2016-04-02
10311,43,Male,Married,2,Human Resources,Sales,Sales Executive,2,Travel_Rarely,6,1,0,0,2,1,10566,1,4,2,3,2,4,1,4,4,No,Yes,2018-10-28
10312,37,Female,Single,3,Life Sciences,Research & Development,Research Scientist,2,Non-Travel,14,3,4,2,2,2,9403,0,6,1,3,3,4,3,3,4,No,No,2015-08-03
10313,24,Male,Divorced,4,Medical,Sales,Sales Representative,3,Travel_Rarely,8,1,5,2,0,3,5198,2,7,0,3,4,4,4,3,4,No,No,2019-06-30
10314,52,Female,Single,3,Life Sciences,Sales,Sales Executive,2,Travel_Rarely,21,6,9,2,1,0,11665,1,3,2,1,3,2,2,4,4,No,Yes,2019-12-30
10315,19,Female,Married,5,Technical Degree,Research & Development,Healthcare Representative,4,Non-Travel,4,9,13,0,1,1,17821,2,7,6,2,2,2,3,2,4,No,Yes,2017-09-20
